cik,name,ticker,exchange
1509470,SURO CAPITAL CORP.,SSSS,Nasdaq
720154,"Inotiv, Inc.",NOTV,Nasdaq
1462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,ASPS,Nasdaq
1001902,INTEVAC INC,IVAC,Nasdaq
1822366,Altitude Acquisition Corp.,ALTU,Nasdaq
1498403,BioLineRx Ltd.,BLRX,Nasdaq
1785530,"Werewolf Therapeutics, Inc.",HOWL,Nasdaq
921183,HMN FINANCIAL INC,HMNF,Nasdaq
1844981,StoneBridge Acquisition Corp.,APAC,Nasdaq
1126741,GSI TECHNOLOGY INC,GSIT,Nasdaq
1472012,Immunome Inc.,IMNM,Nasdaq
1213037,"Cardiff Oncology, Inc.",CRDF,Nasdaq
1842356,Wag! Group Co.,PET,Nasdaq
1601485,"Elicio Therapeutics, Inc.",ELTX,Nasdaq
1784535,"Porch Group, Inc.",PRCH,Nasdaq
1553643,"RELMADA THERAPEUTICS, INC.",RLMD,Nasdaq
1365767,Allot Ltd.,ALLT,Nasdaq
1888734,GLOBALINK INVESTMENT INC.,GLLI,Nasdaq
1780201,"Lulu's Fashion Lounge Holdings, Inc.",LVLU,Nasdaq
1849380,Data Knights Acquisition Corp.,DKDCA,Nasdaq
1228627,"Ocuphire Pharma, Inc.",OCUP,Nasdaq
1844149,Perception Capital Corp. II,PCCT,Nasdaq
1831874,Iris Acquisition Corp,IRAA,Nasdaq
1334325,"Coda Octopus Group, Inc.",CODA,Nasdaq
1720580,"Adicet Bio, Inc.",ACET,Nasdaq
771856,"CHAMPIONS ONCOLOGY, INC.",CSBR,Nasdaq
1838821,ARYA Sciences Acquisition Corp IV,ARYD,Nasdaq
1117480,CHIMERIX INC,CMRX,Nasdaq
1680367,"Shattuck Labs, Inc.",STTK,Nasdaq
1505155,"Upland Software, Inc.",UPLD,Nasdaq
1879851,TMT Acquisition Corp.,TMTC,Nasdaq
1082038,DURECT CORP,DRRX,Nasdaq
1641631,"Beyond Air, Inc.",XAIR,Nasdaq
1845123,Swiftmerge Acquisition Corp.,IVCP,Nasdaq
1117171,"CBAK Energy Technology, Inc.",CBAT,Nasdaq
1841408,Dave Inc./DE,DAVE,Nasdaq
1909417,SELINA HOSPITALITY PLC,SLNA,Nasdaq
1593984,MediWound Ltd.,MDWD,Nasdaq
1844452,"Intuitive Machines, Inc.",LUNR,Nasdaq
1869824,Seaport Global Acquisition II Corp.,SGII,Nasdaq
1556263,"Syros Pharmaceuticals, Inc.",SYRS,Nasdaq
1863460,PHP Ventures Acquisition Corp.,PPHP,Nasdaq
1527753,"Personalis, Inc.",PSNL,Nasdaq
1043186,"Stabilis Solutions, Inc.",SLNG,Nasdaq
1782594,Genetron Holdings Ltd,GTH,Nasdaq
65596,SIEBERT FINANCIAL CORP,SIEB,Nasdaq
1750593,Fangdd Network Group Ltd.,DUO,Nasdaq
1058623,CUMULUS MEDIA INC,CMLS,Nasdaq
1529628,"Smart Sand, Inc.",SND,Nasdaq
1838987,"Complete Solaria, Inc.",CSLR,Nasdaq
1829280,Forian Inc.,FORA,Nasdaq
1881741,Arogo Capital Acquisition Corp.,AOGO,Nasdaq
1820175,OCA Acquisition Corp.,OCAX,Nasdaq
1890671,DUET Acquisition Corp.,DUET,Nasdaq
1858007,Goldenstone Acquisition Ltd.,GDST,Nasdaq
1567264,"INTENSITY THERAPEUTICS, INC.",INTS,Nasdaq
1854233,Enthusiast Gaming Holdings Inc. / Canada,EGLX,Nasdaq
1697532,Applied Therapeutics Inc.,APLT,Nasdaq
1684693,Sol-Gel Technologies Ltd.,SLGL,Nasdaq
1301236,Sotherly Hotels Inc.,SOHO,Nasdaq
1360565,"Where Food Comes From, Inc.",WFCF,Nasdaq
716634,READING INTERNATIONAL INC,RDI,Nasdaq
1289636,PROFIRE ENERGY INC,PFIE,Nasdaq
1333835,Casa Systems Inc,CASA,Nasdaq
1609065,"Pathfinder Bancorp, Inc.",PBHC,Nasdaq
1845799,"Cullman Bancorp, Inc. /MD/",CULL,Nasdaq
1850902,"Alpha Teknova, Inc.",TKNO,Nasdaq
1929231,Plutonian Acquisition Corp.,PLTN,Nasdaq
1848861,Healthcare AI Acquisition Corp.,HAIA,Nasdaq
1880151,Liberty Resources Acquisition Corp.,LIBY,Nasdaq
1723069,Tiziana Life Sciences Ltd,TLSA,Nasdaq
1936702,Cetus Capital Acquisition Corp.,CETU,Nasdaq
1600983,"Knightscope, Inc.",KSCP,Nasdaq
1945422,Oak Woods Acquisition Corp,OAKU,Nasdaq
318306,ABEONA THERAPEUTICS INC.,ABEO,Nasdaq
750574,"AUBURN NATIONAL BANCORPORATION, INC",AUBN,Nasdaq
1866030,A2Z Smart Technologies Corp,AZ,Nasdaq
69422,INTERGROUP CORP,INTG,Nasdaq
1850266,"Akili, Inc.",AKLI,Nasdaq
1883962,ALSP Orchid Acquisition Corp I,ALOR,Nasdaq
1392694,"SurgePays, Inc.",SURG,Nasdaq
1838000,Clean Energy Special Situations Corp.,SWSS,Nasdaq
1007273,BANK OF SOUTH CAROLINA CORP,BKSC,Nasdaq
1608390,Affimed N.V.,AFMD,Nasdaq
1751783,"Rhinebeck Bancorp, Inc.",RBKB,Nasdaq
1815974,"Anebulo Pharmaceuticals, Inc.",ANEB,Nasdaq
1907730,Yotta Acquisition Corp,YOTA,Nasdaq
1490349,PhenixFIN Corp,PFX,Nasdaq
1833498,Rosecliff Acquisition Corp I,RCLF,Nasdaq
1354866,Byrna Technologies Inc.,BYRN,Nasdaq
1085243,"VirTra, Inc",VTSI,Nasdaq
1828185,Vaccitech plc,VACC,Nasdaq
1057083,PC TEL INC,PCTI,Nasdaq
1224133,MARCHEX INC,MCHX,Nasdaq
1863181,Home Plate Acquisition Corp,HPLT,Nasdaq
1729173,Uxin Ltd,UXIN,Nasdaq
1847607,RF Acquisition Corp.,RFAC,Nasdaq
1835615,"Meihua International Medical Technologies Co., Ltd.",MHUA,Nasdaq
96536,TAYLOR DEVICES INC,TAYD,Nasdaq
1675033,Great Elm Capital Corp.,GECC,Nasdaq
1894210,Qomolangma Acquisition Corp.,QOMO,Nasdaq
1866838,Inception Growth Acquisition Ltd,IGTA,Nasdaq
1120370,"BROADWIND, INC.",BWEN,Nasdaq
1840233,"Xilio Therapeutics, Inc.",XLO,Nasdaq
1861063,Aquaron Acquisition Corp.,AQU,Nasdaq
1631487,CollPlant Biotechnologies Ltd,CLGN,Nasdaq
1083743,"Flux Power Holdings, Inc.",FLUX,Nasdaq
1337068,"Magyar Bancorp, Inc.",MGYR,Nasdaq
914122,"Perma-Pipe International Holdings, Inc.",PPIH,Nasdaq
798528,ODYSSEY MARINE EXPLORATION INC,OMEX,Nasdaq
1610618,"Cidara Therapeutics, Inc.",CDTX,Nasdaq
1900679,Technology & Telecommunication Acquisition Corp,TETE,Nasdaq
1799332,GAN Ltd,GAN,Nasdaq
1770088,WiMi Hologram Cloud Inc.,WIMI,Nasdaq
751365,VIRCO MFG CORPORATION,VIRC,Nasdaq
1808898,Benitec Biopharma Inc.,BNTC,Nasdaq
1828673,HCW Biologics Inc.,HCWB,Nasdaq
1858180,Prime Number Acquisition I Corp.,PNAC,Nasdaq
1302387,"BV Financial, Inc.",BVFL,Nasdaq
1774170,"PowerFleet, Inc.",PWFL,Nasdaq
1842939,Carmell Corp,CTCX,Nasdaq
1707502,Solid Biosciences Inc.,SLDB,Nasdaq
1040161,"PIXELWORKS, INC",PXLW,Nasdaq
1875257,LIV Capital Acquisition Corp. II,LIVB,Nasdaq
1817565,Financial Strategies Acquisition Corp.,FXCO,Nasdaq
1101680,DZS INC.,DZSI,Nasdaq
1852973,Oxus Acquisition Corp.,OXUS,Nasdaq
1533998,DarioHealth Corp.,DRIO,Nasdaq
1651944,"DermTech, Inc.",DMTK,Nasdaq
849146,Lifevantage Corp,LFVN,Nasdaq
1718405,HYCROFT MINING HOLDING CORP,HYMC,Nasdaq
1847513,CORNER GROWTH ACQUISITION CORP. 2,TRON,Nasdaq
1534154,authID Inc.,AUID,Nasdaq
1280776,"IMMUNIC, INC.",IMUX,Nasdaq
1290476,Village Bank & Trust Financial Corp.,VBFC,Nasdaq
1001171,BROADWAY FINANCIAL CORP DE,BYFC,Nasdaq
1070050,AppTech Payments Corp.,APCX,Nasdaq
1701108,"Spero Therapeutics, Inc.",SPRO,Nasdaq
806172,SONO TEK CORP,SOTK,Nasdaq
1768446,"Eliem Therapeutics, Inc.",ELYM,Nasdaq
356037,CSP INC /MA/,CSPI,Nasdaq
1691936,"STRYVE FOODS, INC.",SNAX,Nasdaq
1017303,TRANSACT TECHNOLOGIES INC,TACT,Nasdaq
1844419,Maquia Capital Acquisition Corp,MAQC,Nasdaq
1857030,Intercure Ltd.,INCR,Nasdaq
914712,"Steel Connect, Inc.",STCN,Nasdaq
1850398,"TC Bancshares, Inc.",TCBC,Nasdaq
1621443,"Zynerba Pharmaceuticals, Inc.",ZYNE,Nasdaq
1008586,STREAMLINE HEALTH SOLUTIONS INC.,STRM,Nasdaq
1158172,"COMSCORE, INC.",SCOR,Nasdaq
1682639,"EYENOVIA, INC.",EYEN,Nasdaq
1870404,PHOENIX BIOTECH ACQUISITION CORP.,PBAX,Nasdaq
1867287,Lakeshore Acquisition II Corp.,LBBB,Nasdaq
1851182,Future Health ESG Corp.,FHLT,Nasdaq
810332,MESA AIR GROUP INC,MESA,Nasdaq
1936255,Four Leaf Acquisition Corp,FORL,Nasdaq
1449792,"PIONEER POWER SOLUTIONS, INC.",PPSI,Nasdaq
1896212,Murphy Canyon Acquisition Corp.,MURF,Nasdaq
1702924,"WRAP TECHNOLOGIES, INC.",WRAP,Nasdaq
1951222,SEALSQ Corp,LAES,Nasdaq
1758009,Quantum Computing Inc.,QUBT,Nasdaq
1433607,"InspireMD, Inc.",NSPR,Nasdaq
1849058,Clover Leaf Capital Corp.,CLOE,Nasdaq
1814329,"Astra Space, Inc.",ASTR,Nasdaq
1828972,"BuzzFeed, Inc.",BZFD,Nasdaq
731653,UNITED BANCORP INC /OH/,UBCP,Nasdaq
808439,TAT TECHNOLOGIES LTD,TATT,Nasdaq
1859807,NorthView Acquisition Corp,NVAC,Nasdaq
1742518,"MMTec, Inc.",MTC,Nasdaq
1681087,"AVROBIO, Inc.",AVRO,Nasdaq
1820875,CXApp Inc.,CXAI,Nasdaq
1022652,INSEEGO CORP.,INSG,Nasdaq
1556266,"TD Holdings, Inc.",GLG,Nasdaq
1507957,Ideal Power Inc.,IPWR,Nasdaq
1534969,"SERA PROGNOSTICS, INC.",SERA,Nasdaq
1789769,"Instil Bio, Inc.",TIL,Nasdaq
1778982,Huize Holding Ltd,HUIZ,Nasdaq
828146,INTERLINK ELECTRONICS INC,LINK,Nasdaq
1835416,Moringa Acquisition Corp,MACA,Nasdaq
1719395,"Eargo, Inc.",EAR,Nasdaq
1849902,SEP Acquisition Corp.,SEPA,Nasdaq
58361,"LEE ENTERPRISES, Inc",LEE,Nasdaq
1606268,"Via Renewables, Inc.",VIA,Nasdaq
1938186,Jayud Global Logistics Ltd,JYD,Nasdaq
1041024,"ROCKWELL MEDICAL, INC.",RMTI,Nasdaq
1328792,TECHPRECISION CORP,TPCS,Nasdaq
1831096,"Great Elm Group, Inc.",GEG,Nasdaq
1742770,"Viomi Technology Co., Ltd",VIOT,Nasdaq
1386301,"Research Solutions, Inc.",RSSS,Nasdaq
1914023,Acri Capital Acquisition Corp,ACAC,Nasdaq
1661998,"Homology Medicines, Inc.",FIXX,Nasdaq
1799191,"Oncology Institute, Inc.",TOI,Nasdaq
39020,FREQUENCY ELECTRONICS INC,FEIM,Nasdaq
1850262,Integral Acquisition Corp 1,INTE,Nasdaq
1870129,Rose Hill Acquisition Corp,ROSE,Nasdaq
1527762,Mercurity Fintech Holding Inc.,MFH,Nasdaq
1137883,BRAINSTORM CELL THERAPEUTICS INC.,BCLI,Nasdaq
1108205,CURIS INC,CRIS,Nasdaq
1210708,"Hudson Global, Inc.",HSON,Nasdaq
1866816,OmniLit Acquisition Corp.,OLIT,Nasdaq
889971,LIGHTPATH TECHNOLOGIES INC,LPTH,Nasdaq
912061,NATURAL HEALTH TRENDS CORP,NHTC,Nasdaq
1841675,Argo Blockchain Plc,ARBK,Nasdaq
1785424,"Katapult Holdings, Inc.",KPLT,Nasdaq
1865861,Cactus Acquisition Corp. 1 Ltd,CCTS,Nasdaq
1598646,"Minerva Neurosciences, Inc.",NERV,Nasdaq
1734750,Movano Inc.,MOVE,Nasdaq
1872302,Nano Labs Ltd,NA,Nasdaq
1721484,Longeveron Inc.,LGVN,Nasdaq
353184,AIR T INC,AIRT,Nasdaq
1341318,"LAKE SHORE BANCORP, INC.",LSBK,Nasdaq
1401914,"Dare Bioscience, Inc.",DARE,Nasdaq
1841586,"Industrial Tech Acquisitions II, Inc.",ITAQ,Nasdaq
1357971,Energy Services of America CORP,ESOA,Nasdaq
709283,QUANTUM CORP /DE/,QMCO,Nasdaq
1843162,Silver Spike Investment Corp.,SSIC,Nasdaq
1460329,"Fluent, Inc.",FLNT,Nasdaq
1075706,CITIZENS HOLDING CO /MS/,CIZN,Nasdaq
1873324,PepperLime Health Acquisition Corp,PEPL,Nasdaq
1879373,Energem Corp,ENCP,Nasdaq
1765850,Prestige Wealth Inc.,PWM,Nasdaq
788920,PRO DEX INC,PDEX,Nasdaq
779544,ARK RESTAURANTS CORP,ARKR,Nasdaq
1649739,BayFirst Financial Corp.,BAFN,Nasdaq
1539029,"Clearside Biomedical, Inc.",CLSD,Nasdaq
1845942,Bannix Acquisition Corp.,BNIX,Nasdaq
1158420,Green Giant Inc.,GGE,Nasdaq
1779372,"HeartBeam, Inc.",BEAT,Nasdaq
1849867,"Catalyst Bancorp, Inc.",CLST,Nasdaq
1868775,ASPAC I Acquisition Corp.,ASCA,Nasdaq
1641489,vTv Therapeutics Inc.,VTVT,Nasdaq
1818838,Adagene Inc.,ADAG,Nasdaq
1578348,"Investcorp Credit Management BDC, Inc.",ICMB,Nasdaq
1799011,Lucid Diagnostics Inc.,LUCD,Nasdaq
1094038,"Marker Therapeutics, Inc.",MRKR,Nasdaq
1571329,Logan Ridge Finance Corp.,LRFC,Nasdaq
1702123,Cardiol Therapeutics Inc.,CRDL,Nasdaq
1930313,"Pono Capital Two, Inc.",PTWO,Nasdaq
1329606,"Clean Energy Technologies, Inc.",CETY,Nasdaq
1840229,"MiNK Therapeutics, Inc.",INKT,Nasdaq
749660,ICAD INC,ICAD,Nasdaq
1886268,SHUAA Partners Acquisition Corp I,SHUA,Nasdaq
1031235,"Global Self Storage, Inc.",SELF,Nasdaq
1865494,"IO Biotech, Inc.",IOBT,Nasdaq
1822886,HHG Capital Corp,HHGC,Nasdaq
1791725,"Huadi International Group Co., Ltd.",HUDI,Nasdaq
1718108,"Surface Oncology, Inc.",SURF,Nasdaq
1874875,"Hour Loop, Inc",HOUR,Nasdaq
1760542,HOOKIPA Pharma Inc.,HOOK,Nasdaq
1266806,"Vivani Medical, Inc.",VANI,Nasdaq
1509261,"Rezolute, Inc.",RZLT,Nasdaq
1817232,Dune Acquisition Corp,DUNE,Nasdaq
1805651,"MARKETWISE, INC.",MKTW,Nasdaq
707605,AMERISERV FINANCIAL INC /PA/,ASRV,Nasdaq
1588972,"Societal CDMO, Inc.",SCTL,Nasdaq
1552670,Taoping Inc.,TAOP,Nasdaq
1863990,Sportsmap Tech Acquisition Corp.,SMAP,Nasdaq
748268,"Red Cat Holdings, Inc.",RCAT,Nasdaq
1429260,"Fortress Biotech, Inc.",FBIO,Nasdaq
1362190,AUDIOEYE INC,AEYE,Nasdaq
1515156,"Advanced Emissions Solutions, Inc.",ADES,Nasdaq
1213809,DYADIC INTERNATIONAL INC,DYAI,Nasdaq
1752828,Celularity Inc,CELU,Nasdaq
872912,"DELCATH SYSTEMS, INC.",DCTH,Nasdaq
1853774,Mountain Crest Acquisition Corp. IV,MCAF,Nasdaq
1872356,"Molekule Group, Inc.",MKUL,Nasdaq
1930179,ARB IOT Group Ltd,ARBB,Nasdaq
1514743,"IF Bancorp, Inc.",IROQ,Nasdaq
1820566,Inspirato Inc,ISPO,Nasdaq
1886894,"Snail, Inc.",SNAL,Nasdaq
1145255,HENNESSY ADVISORS INC,HNNA,Nasdaq
1857086,Deep Medicine Acquisition Corp.,DMAQ,Nasdaq
793524,RESEARCH FRONTIERS INC,REFR,Nasdaq
1769624,AGBA Group Holding Ltd.,AGBA,Nasdaq
1080340,"MANHATTAN BRIDGE CAPITAL, INC",LOAN,Nasdaq
1494891,"Sensus Healthcare, Inc.",SRTS,Nasdaq
1084554,LIGHTBRIDGE Corp,LTBR,Nasdaq
719733,KEY TRONIC CORP,KTCC,Nasdaq
1771885,FSD Pharma Inc.,HUGE,Nasdaq
1031623,GULF ISLAND FABRICATION INC,GIFI,Nasdaq
1834585,JOANN Inc.,JOAN,Nasdaq
1505065,Brainsway Ltd.,BWAY,Nasdaq
1715925,ImmunoPrecise Antibodies Ltd.,IPA,Nasdaq
1839132,Movella Holdings Inc.,MVLA,Nasdaq
1681903,"ICC Holdings, Inc.",ICCH,Nasdaq
1320854,"FreightCar America, Inc.",RAIL,Nasdaq
1484565,SOLENO THERAPEUTICS INC,SLNO,Nasdaq
717806,"FIRST US BANCSHARES, INC.",FUSB,Nasdaq
1357874,PRECISION BIOSCIENCES INC,DTIL,Nasdaq
1817640,Breeze Holdings Acquisition Corp.,BREZ,Nasdaq
1646188,Ondas Holdings Inc.,ONDS,Nasdaq
1409375,"ORION ENERGY SYSTEMS, INC.",OESX,Nasdaq
1628945,Cue Health Inc.,HLTH,Nasdaq
25895,CROWN CRAFTS INC,CRWS,Nasdaq
34563,FARMER BROTHERS CO,FARM,Nasdaq
1846809,OceanTech Acquisitions I Corp.,OTEC,Nasdaq
1780731,"Sunrise New Energy Co., Ltd.",EPOW,Nasdaq
1834045,"Vintage Wine Estates, Inc.",VWE,Nasdaq
1852440,Jianzhi Education Technology Group Co Ltd,JZ,Nasdaq
1864531,DIGITAL HEALTH ACQUISITION CORP.,DHAC,Nasdaq
1695295,"HYDROFARM HOLDINGS GROUP, INC.",HYFM,Nasdaq
1903392,ClimateRock,CLRC,Nasdaq
1855351,Sagaliam Acquisition Corp,SAGA,Nasdaq
1883983,VISION SENSING ACQUISITION CORP.,VSAC,Nasdaq
1894370,Hainan Manaslu Acquisition Corp.,HMAC,Nasdaq
1419275,RYVYL Inc.,RVYL,Nasdaq
1860663,Monterey Innovation Acquisition Corp,MTRY,Nasdaq
1275101,BANK OF THE JAMES FINANCIAL GROUP INC,BOTJ,Nasdaq
1955104,Zapp Electric Vehicles Group Ltd,ZAPP,Nasdaq
1136174,"Ontrak, Inc.",OTRK,Nasdaq
1835268,Connect Biopharma Holdings Ltd,CNTB,Nasdaq
1834975,VICINITY MOTOR CORP,VEV,Nasdaq
754811,U S GLOBAL INVESTORS INC,GROW,Nasdaq
1905660,Hub Cyber Security Ltd.,HUBC,Nasdaq
1799290,Ebang International Holdings Inc.,EBON,Nasdaq
1426800,"ASSEMBLY BIOSCIENCES, INC.",ASMB,Nasdaq
1881592,"NSTS Bancorp, Inc.",NSTS,Nasdaq
1227636,"Neuronetics, Inc.",STIM,Nasdaq
1888151,BYND CANNASOFT ENTERPRISES INC.,BCAN,Nasdaq
1058307,NextPlat Corp,NXPL,Nasdaq
1690585,"Magenta Therapeutics, Inc.",MGTA,Nasdaq
1040896,"Intellicheck, Inc.",IDN,Nasdaq
1061027,"Viracta Therapeutics, Inc.",VIRX,Nasdaq
1819493,"Xos, Inc.",XOS,Nasdaq
1818644,"AEye, Inc.",LIDR,Nasdaq
1763950,Lantern Pharma Inc.,LTRN,Nasdaq
834285,REPUBLIC FIRST BANCORP INC,FRBK,Nasdaq
1846968,Cascadia Acquisition Corp.,CCAI,Nasdaq
1879103,"CFSB Bancorp, Inc. /MA/",CFSB,Nasdaq
799165,DAWSON GEOPHYSICAL CO,DWSN,Nasdaq
1500375,"Home Federal Bancorp, Inc. of Louisiana",HFBL,Nasdaq
1584371,IceCure Medical Ltd.,ICCM,Nasdaq
1843588,REE Automotive Ltd.,REE,Nasdaq
1662774,"Quince Therapeutics, Inc.",QNCX,Nasdaq
1596812,Enlivex Therapeutics Ltd.,ENLV,Nasdaq
1088034,"Usio, Inc.",USIO,Nasdaq
1096275,Worksport Ltd,WKSP,Nasdaq
893739,180 DEGREE CAPITAL CORP. /NY/,TURN,Nasdaq
1840748,LAVA Therapeutics NV,LVTX,Nasdaq
1847360,"1895 Bancorp of Wisconsin, Inc. /MD/",BCOW,Nasdaq
1843248,"Global System Dynamics, Inc.",GSD,Nasdaq
1864055,Moxian (BVI) Inc,MOXC,Nasdaq
1024672,ELTEK LTD,ELTK,Nasdaq
1819411,"Gain Therapeutics, Inc.",GANX,Nasdaq
1713539,Kaixin Auto Holdings,KXIN,Nasdaq
1530766,"BioSig Technologies, Inc.",BSGM,Nasdaq
1661053,enVVeno Medical Corp,NVNO,Nasdaq
27367,DAXOR CORP,DXR,Nasdaq
1321834,"MyMD Pharmaceuticals, Inc.",MYMD,Nasdaq
1477246,S&W Seed Co,SANW,Nasdaq
1841425,"Verde Clean Fuels, Inc.",VGAS,Nasdaq
1411685,"Vistagen Therapeutics, Inc.",VTGN,Nasdaq
1089872,"GAIA, INC",GAIA,Nasdaq
1913210,Bruush Oral Care Inc.,BRSH,Nasdaq
864240,SYPRIS SOLUTIONS INC,SYPR,Nasdaq
1661059,"NextCure, Inc.",NXTC,Nasdaq
1776909,CuriosityStream Inc.,CURI,Nasdaq
1297341,Kentucky First Federal Bancorp,KFFB,Nasdaq
1873093,CytoMed Therapeutics Ltd,GDTC,Nasdaq
1821468,17 Education & Technology Group Inc.,YQ,Nasdaq
1939696,"ETAO International Co., Ltd.",ETAO,Nasdaq
1858912,Gardiner Healthcare Acquisitions Corp.,GDNR,Nasdaq
1874252,MAINZ BIOMED N.V.,MYNZ,Nasdaq
55529,KEWAUNEE SCIENTIFIC CORP /DE/,KEQU,Nasdaq
1455365,COGNITION THERAPEUTICS INC,CGTX,Nasdaq
1641281,"Bolt Biotherapeutics, Inc.",BOLT,Nasdaq
1272842,AIRGAIN INC,AIRG,Nasdaq
1095435,PORTAGE BIOTECH INC.,PRTG,Nasdaq
1854445,"Glimpse Group, Inc.",VRAR,Nasdaq
1075736,"Crexendo, Inc.",CXDO,Nasdaq
1692427,"NCS Multistage Holdings, Inc.",NCSM,Nasdaq
1921865,ASP Isotopes Inc.,ASPI,Nasdaq
1844389,Ace Global Business Acquisition Ltd,ACBA,Nasdaq
1720161,Castor Maritime Inc.,CTRM,Nasdaq
1262104,"MEI Pharma, Inc.",MEIP,Nasdaq
1708176,Hall of Fame Resort & Entertainment Co,HOFV,Nasdaq
1901799,Bitcoin Depot Inc.,BTM,Nasdaq
1299969,"Comstock Holding Companies, Inc.",CHCI,Nasdaq
766792,CVD EQUIPMENT CORP,CVV,Nasdaq
1274737,EXAGEN INC.,XGN,Nasdaq
1731388,EuroDry Ltd.,EDRY,Nasdaq
1380106,"RAPID MICRO BIOSYSTEMS, INC.",RPID,Nasdaq
1696558,"Jerash Holdings (US), Inc.",JRSH,Nasdaq
1787297,"Passage BIO, Inc.",PASG,Nasdaq
1833214,"SAB Biotherapeutics, Inc.",SABS,Nasdaq
45919,HARTE HANKS INC,HHS,Nasdaq
1580063,"BIORA THERAPEUTICS, INC.",BIOR,Nasdaq
1824884,Edoc Acquisition Corp.,ADOC,Nasdaq
1849466,"Texas Community Bancshares, Inc.",TCBS,Nasdaq
1766526,"Tectonic Financial, Inc.",TECTP,Nasdaq
1390478,"SELLAS Life Sciences Group, Inc.",SLS,Nasdaq
1854368,Digihost Technology Inc.,DGHI,Nasdaq
837852,"IDEANOMICS, INC.",IDEX,Nasdaq
1705402,"AGM GROUP HOLDINGS, INC.",AGMH,Nasdaq
1855557,Hongli Group Inc.,HLP,Nasdaq
1723580,"BurgerFi International, Inc.",BFI,Nasdaq
1849296,OKYO Pharma Ltd,OKYO,Nasdaq
1682241,Metalpha Technology Holding Ltd,MATH,Nasdaq
946936,DESWELL INDUSTRIES INC,DSWL,Nasdaq
1882963,AIB Acquisition Corp,AIB,Nasdaq
1527096,Miromatrix Medical Inc.,MIRO,Nasdaq
722572,FRANKLIN WIRELESS CORP,FKWL,Nasdaq
8177,ATLANTIC AMERICAN CORP,AAME,Nasdaq
1858028,Nova Vision Acquisition Corp,NOVV,Nasdaq
1709626,NuCana plc,NCNA,Nasdaq
1320350,"LENSAR, Inc.",LNSR,Nasdaq
101594,US ENERGY CORP,USEG,Nasdaq
1452965,MINERVA SURGICAL INC,UTRS,Nasdaq
814676,CPS TECHNOLOGIES CORP/DE/,CPSH,Nasdaq
1836242,"Yoshitsu Co., Ltd",TKLF,Nasdaq
1640043,Pyxis Tankers Inc.,PXS,Nasdaq
1867066,Journey Medical Corp,DERM,Nasdaq
1420529,ATA Creativity Global,AACG,Nasdaq
1692415,"Co-Diagnostics, Inc.",CODX,Nasdaq
811641,IMMUCELL CORP /DE/,ICCC,Nasdaq
1836934,Zenvia Inc.,ZENV,Nasdaq
740664,R F INDUSTRIES LTD,RFIL,Nasdaq
1799448,"Aligos Therapeutics, Inc.",ALGS,Nasdaq
1677940,BeyondSpring Inc.,BYSI,Nasdaq
1868419,Western Acquisition Ventures Corp.,WAVS,Nasdaq
1119083,MIND CTI LTD,MNDO,Nasdaq
1828522,"eFFECTOR Therapeutics, Inc.",EFTR,Nasdaq
1943802,"First Seacoast Bancorp, Inc.",FSEA,Nasdaq
1619544,9F Inc.,JFU,Nasdaq
25743,"TherapeuticsMD, Inc.",TXMD,Nasdaq
1172631,"Sunworks, Inc.",SUNW,Nasdaq
1434524,ClearSign Technologies Corp,CLIR,Nasdaq
1042187,Yunhong CTI Ltd.,CTIB,Nasdaq
915358,SIGMATRON INTERNATIONAL INC,SGMA,Nasdaq
1914805,CBL International Ltd,BANL,Nasdaq
1865045,FAT PROJECTS ACQUISITION CORP,FATP,Nasdaq
1607962,ReWalk Robotics Ltd.,RWLK,Nasdaq
1850906,"Singular Genomics Systems, Inc.",OMIC,Nasdaq
1783407,LIZHI INC.,LIZI,Nasdaq
1849670,"PB Bankshares, Inc.",PBBK,Nasdaq
1083220,"XCel Brands, Inc.",XELB,Nasdaq
867840,"PRECISION OPTICS CORPORATION, INC.",POCI,Nasdaq
1724979,Rain Oncology Inc.,RAIN,Nasdaq
1757143,Aesthetic Medical International Holdings Group Ltd,AIH,Nasdaq
1056285,"KIRKLAND'S, INC",KIRK,Nasdaq
1099160,BEASLEY BROADCAST GROUP INC,BBGI,Nasdaq
1819113,"Science 37 Holdings, Inc.",SNCE,Nasdaq
1030471,UTSTARCOM HOLDINGS CORP.,UTSI,Nasdaq
1396536,"DUOS TECHNOLOGIES GROUP, INC.",DUOT,Nasdaq
1813783,Vision Marine Technologies Inc.,VMAR,Nasdaq
1830749,Achilles Therapeutics plc,ACHL,Nasdaq
1563568,"Envirotech Vehicles, Inc.",EVTV,Nasdaq
1636282,"Aeglea BioTherapeutics, Inc.",AGLE,Nasdaq
1394056,"ONE STOP SYSTEMS, INC.",OSS,Nasdaq
1463361,"Unity Biotechnology, Inc.",UBX,Nasdaq
1779476,36Kr Holdings Inc.,KRKR,Nasdaq
1026980,ASIA PACIFIC WIRE & CABLE CORP LTD,APWC,Nasdaq
1894954,Expion360 Inc.,XPON,Nasdaq
81955,RAND CAPITAL CORP,RAND,Nasdaq
1665300,"Phunware, Inc.",PHUN,Nasdaq
909724,TANDY LEATHER FACTORY INC,TLF,Nasdaq
27093,U.S. GOLD CORP.,USAU,Nasdaq
1843656,American Acquisition Opportunity Inc.,AMAO,Nasdaq
